AnoMes,Municipio_Ibge,Municipio,Estado_Ibge,Estado,Sigla_Regiao,Regiao,VL_PagadorPF,QT_PagadorPF,VL_PagadorPJ,QT_PagadorPJ,VL_RecebedorPF,QT_RecebedorPF,VL_RecebedorPJ,QT_RecebedorPJ,QT_PES_PagadorPF,QT_PES_PagadorPJ,QT_PES_RecebedorPF,QT_PES_RecebedorPJ
202508,1100080,COSTA MARQUES,11,RONDÔNIA,NO,NORTE,62259372.31,303806,10237375.34,11863,64295702.95,159084,10281990.51,54073,8673,362,8267,373
202504,4313805,PALMITINHO,43,RIO GRANDE DO SUL,SU,SUL,18278812.85,80890,14520081.02,8836,17884934.78,38641,13178369.81,22736,3722,460,3445,469
202505,3556107,VALENTIM GENTIL,35,SÃO PAULO,SE,SUDESTE,62063839.96,278952,92480313.57,33341,63579963.69,150357,98394190.24,63744,8250,940,8126,898
202505,3531001,MONÇÕES,35,SÃO PAULO,SE,SUDESTE,7188592.41,30962,28916678.86,1909,7129918.1,16016,27108312.3,6043,1197,93,1168,94
202507,2413102,SENADOR ELÓI DE SOUZA,24,RIO GRANDE DO NORTE,NE,NORDESTE,13258520.82,110394,1788173.84,2720,11966600.02,70920,1857053.16,9829,3217,85,3116,75
202505,2203701,ESPERANTINA,22,PIAUÍ,NE,NORDESTE,108277916.12,922892,32896206.74,36728,99500619.75,542979,34616918.65,156569,22791,857,22700,846
202507,4103024,BOA ESPERANÇA DO IGUAÇU,41,PARANÁ,SU,SUL,11077712.51,42595,4604225.68,2638,10975963.42,18020,4641219.34,6197,1465,115,1404,110
202602,2512606,QUIXABA,25,PARAÍBA,NE,NORDESTE,5279495.76,46542,2302522.88,1419,4762958.69,42810,1603868.96,4020,1096,30,1091,24
202603,2412906,SÃO TOMÉ,24,RIO GRANDE DO NORTE,NE,NORDESTE,17033891.86,130499,3769681.46,3887,15596177.86,77237,4953964.08,15343,5635,196,5320,176
202506,4312104,MATA,43,RIO GRANDE DO SUL,SU,SUL,10265653.06,54584,4208370.07,2799,9924853.69,25525,8999246.13,8899,2255,172,2063,159
202501,3145505,OLÍMPIO NORONHA,31,MINAS GERAIS,SE,SUDESTE,5250413.46,30383,1159710.7,1631,5067812.35,18589,1436983.62,4646,1342,80,1326,82
202509,2202752,COLÔNIA DO GURGUÉIA,22,PIAUÍ,NE,NORDESTE,22355861.19,183415,9822456.7,12909,21221828.86,103100,9815294.52,34609,4078,184,4041,174
202512,2311959,SALITRE,23,CEARÁ,NE,NORDESTE,40694159.83,319132,4685311.46,3461,37231493.24,197096,4512799.13,30087,8361,155,8020,132
202504,3106200,BELO HORIZONTE,31,MINAS GERAIS,SE,SUDESTE,15140506038.82,59805112,26495866193.79,17226690,15647222282.13,36214651,26234103821.03,67624144,1884055,231106,1848802,211793
202603,2911808,GUARATINGA,29,BAHIA,NE,NORDESTE,36277081.39,230098,6120384.42,4446,35186868.0,136121,4961827.1,21549,10377,264,9814,242
202509,2933109,VÁRZEA DO POÇO,29,BAHIA,NE,NORDESTE,23250267.49,144217,13922027.73,7812,22655307.12,92928,11488129.53,28138,4183,203,4088,185
202511,4313391,NOVO CABRAIS,43,RIO GRANDE DO SUL,SU,SUL,9580533.9,36080,9532250.17,3495,8951613.39,21071,9006244.69,16635,1574,150,1356,148
202603,4319356,SÃO PEDRO DA SERRA,43,RIO GRANDE DO SUL,SU,SUL,4891932.76,21186,9519207.49,2327,4041040.63,8887,7724040.64,4415,2006,199,1576,197
202504,3151503,PIUMHI,31,MINAS GERAIS,SE,SUDESTE,127607578.72,498410,132357708.83,52387,159733511.79,303565,103420001.99,157291,20256,2599,20006,2454
202603,5105176,JURUENA,51,MATO GROSSO,CO,CENTRO-OESTE,34361071.56,128598,12499490.55,11160,35022820.81,61706,12380212.0,37696,6297,633,5896,591
202601,3156452,ROSÁRIO DA LIMEIRA,31,MINAS GERAIS,SE,SUDESTE,13383284.77,74333,5877682.76,4974,13507109.6,38679,4996957.43,12560,2564,210,2504,202
202506,4313375,NOVA SANTA RITA,43,RIO GRANDE DO SUL,SU,SUL,104476691.29,652157,270807835.96,65210,101867585.69,337420,252711563.65,138483,19220,1739,18779,1679
202512,2202554,CARIDADE DO PIAUÍ,22,PIAUÍ,NE,NORDESTE,15076194.64,111662,4314745.87,2856,13062859.25,67781,3044472.48,16784,2528,90,2427,76
202503,3204005,PANCAS,32,ESPÍRITO SANTO,SE,SUDESTE,61006793.73,328850,14371499.95,19388,59028263.02,182443,14002068.06,60721,10085,566,9847,543
202509,1500131,ABEL FIGUEIREDO,15,PARÁ,NO,NORTE,37535163.76,174721,6640174.04,7083,40317016.52,104827,8023638.56,30275,4496,137,4409,132
202601,3545308,SALTO DE PIRAPORA,35,SÃO PAULO,SE,SUDESTE,171026376.67,1118870,178166924.27,91140,169791204.91,587836,173238063.15,246368,30173,2260,29613,2128
202505,3160603,SANTO HIPÓLITO,31,MINAS GERAIS,SE,SUDESTE,9027456.45,55132,1146475.11,1567,8432665.7,31324,1030754.4,4681,1627,65,1615,58
202503,2801009,CAMPO DO BRITO,28,SERGIPE,NE,NORDESTE,76594563.03,353274,17424266.18,13562,75393010.98,280491,20554919.46,47472,9639,365,9527,347
202505,4117271,NOVA TEBAS,41,PARANÁ,SU,SUL,22905735.82,96283,4766056.46,5552,22440351.07,51419,5305209.93,21653,3627,201,3533,196
202506,2413607,SEVERIANO MELO,24,RIO GRANDE DO NORTE,NE,NORDESTE,20579312.97,127462,3088053.95,4194,18833204.99,87244,3714208.98,13837,3726,105,3552,104
202506,1505486,PACAJÁ,15,PARÁ,NO,NORTE,206414166.02,898384,50884530.78,33028,214363047.08,495464,53762393.01,151030,21825,672,21209,640
202504,3171600,VIRGEM DA LAPA,31,MINAS GERAIS,SE,SUDESTE,43643193.03,206878,8118208.04,6960,40977302.21,135429,7608103.46,27496,6156,316,6052,300
202601,4313201,NOVA PETRÓPOLIS,43,RIO GRANDE DO SUL,SU,SUL,90116955.77,325256,105514281.06,41356,88901044.98,158774,83459012.87,107593,15038,2186,13853,2170
202501,2309904,PACUJÁ,23,CEARÁ,NE,NORDESTE,10310240.63,82932,2776714.3,2632,9869697.43,57381,2005747.26,11811,3063,121,3017,107
202501,2703601,JAPARATINGA,27,ALAGOAS,NE,NORDESTE,28833441.32,195403,17631363.71,11812,29093944.84,148002,20033555.26,32739,5030,258,5021,252
202506,4312252,MINAS DO LEÃO,43,RIO GRANDE DO SUL,SU,SUL,24266725.86,146028,49549411.46,8506,22998090.99,73907,39686255.3,22195,4606,294,4424,277
202511,4315206,PUTINGA,43,RIO GRANDE DO SUL,SU,SUL,7340975.39,34785,8594369.88,3000,6446664.63,16295,8894333.68,6330,1765,170,1497,158
202506,1100338,NOVA MAMORÉ,11,RONDÔNIA,NO,NORTE,187437509.75,569879,31986549.74,29880,209673898.63,328815,28289573.95,114889,15352,621,14987,605
202506,2411007,RODOLFO FERNANDES,24,RIO GRANDE DO NORTE,NE,NORDESTE,16458048.66,105058,2444295.44,2507,15411565.67,74337,3097681.81,12450,2790,130,2663,131
202508,4122305,RIO NEGRO,41,PARANÁ,SU,SUL,115646373.63,659410,116386905.84,47523,118201561.44,324776,112908714.46,122927,19941,1766,19382,1733
202602,5005806,NIOAQUE,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,51537401.56,280272,10811498.79,13635,49068025.26,140108,11652592.48,53764,8726,394,8361,375
202508,4306130,CRUZALTENSE,43,RIO GRANDE DO SUL,SU,SUL,8824216.11,13480,3058272.06,576,9736575.13,5302,1179741.64,1830,746,41,660,36
202503,2921104,MEDEIROS NETO,29,BAHIA,NE,NORDESTE,77507679.78,498774,19955274.06,19345,74224752.14,293805,30091681.14,72551,13494,549,13524,498
202504,1302504,MANACAPURU,13,AMAZONAS,NO,NORTE,319631696.95,2995989,127620184.83,101387,306444777.28,2004455,121107219.49,409409,63180,1820,62042,1773
202510,5203203,BARRO ALTO,52,GOIÁS,CO,CENTRO-OESTE,50451587.79,237483,29709241.45,25795,46310971.87,137523,26006838.82,72492,6503,610,6397,583
202603,2201770,BOA HORA,22,PIAUÍ,NE,NORDESTE,8052493.32,74852,1136015.41,1486,7523681.96,41858,1033605.19,7228,3165,84,3069,81
202603,3506607,BIRITIBA MIRIM,35,SÃO PAULO,SE,SUDESTE,63967241.49,438757,28600213.28,29264,65135782.97,236516,25134195.38,72660,19165,1228,18772,1180
202505,4322004,TRIUNFO,43,RIO GRANDE DO SUL,SU,SUL,101705287.65,563245,108818034.98,39840,97666556.91,275146,86767903.06,121847,16849,1263,16340,1224
202510,4310751,IVORÁ,43,RIO GRANDE DO SUL,SU,SUL,3916876.93,19673,871772.81,1059,2956743.71,8975,899580.71,3426,864,72,818,66
202507,3518008,GUARANI D'OESTE,35,SÃO PAULO,SE,SUDESTE,7203272.67,36313,2373207.67,2778,7309064.22,20270,2364292.83,6051,1181,61,1170,58
202510,4318903,SÃO LUIZ GONZAGA,43,RIO GRANDE DO SUL,SU,SUL,144892485.92,684392,81249213.54,70305,133276363.06,369375,103730264.51,198933,21921,2088,21126,2066
202602,4107751,FIGUEIRA,41,PARANÁ,SU,SUL,21847971.1,130992,17136295.78,11065,21664070.68,69918,15243443.85,32026,4739,351,4571,329
202509,2515005,SÃO MIGUEL DE TAIPU,25,PARAÍBA,NE,NORDESTE,17056427.37,147646,5312794.58,3591,17932139.51,91787,3175792.29,13477,3844,93,3713,78
202509,5106208,NOVA BRASILÂNDIA,51,MATO GROSSO,CO,CENTRO-OESTE,20577662.26,88124,5748834.65,5392,21694331.53,50007,4820804.45,16856,2848,186,2789,174
202501,2202455,CAPITÃO GERVÁSIO OLIVEIRA,22,PIAUÍ,NE,NORDESTE,7601955.22,55952,2348716.75,2015,6263967.77,31510,1968310.59,8526,1838,65,1809,63
202511,5102686,CAMPOS DE JÚLIO,51,MATO GROSSO,CO,CENTRO-OESTE,77450714.2,231864,404802141.28,27145,87871099.05,112103,369653033.62,79534,6320,861,6187,730
202504,3535101,PALMARES PAULISTA,35,SÃO PAULO,SE,SUDESTE,30171479.92,217190,9422375.63,10364,29058026.16,114326,11361391.9,43519,6893,350,6638,315
202506,5219209,SANTA CRUZ DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,8350880.25,34413,2028717.84,1536,8210900.24,19927,1627351.25,3599,1186,69,1184,63
202511,1712702,MATEIROS,17,TOCANTINS,NO,NORTE,7685575.23,55936,6851848.76,6412,6916590.39,31677,5429910.32,14423,1397,133,1367,131
202502,3134103,ITUETA,31,MINAS GERAIS,SE,SUDESTE,13737456.71,68399,11112770.05,3780,13393116.05,41745,12960194.85,9366,2800,177,2679,168
202603,2512705,REMÍGIO,25,PARAÍBA,NE,NORDESTE,31447033.65,212735,6130312.71,8053,29802139.05,127361,6079042.02,33493,9684,427,9305,398
202503,3118700,COQUEIRAL,31,MINAS GERAIS,SE,SUDESTE,23019122.98,110887,5851432.89,9086,24662225.88,64037,4814454.22,27424,4836,365,4736,358
202509,3131307,IPATINGA,31,MINAS GERAIS,SE,SUDESTE,1262747411.19,5618906,1069419024.32,488495,1329352899.65,3336450,877857261.13,1526744,172311,16187,168972,15068
202502,3141108,MATOZINHOS,31,MINAS GERAIS,SE,SUDESTE,130252682.13,834068,106310691.82,60856,128244322.09,463457,103129918.9,146501,24885,1976,24798,1881
202603,3552809,TABOÃO DA SERRA,35,SÃO PAULO,SE,SUDESTE,947973808.18,5015960,557000936.78,389684,966464780.38,2774725,562528190.4,928733,222123,16788,216368,15876
202510,3555356,UBARANA,35,SÃO PAULO,SE,SUDESTE,18441858.36,126166,7761623.75,7317,17609392.84,64121,8190029.67,25036,3367,215,3383,197
202511,2304202,CRATO,23,CEARÁ,NE,NORDESTE,515495848.77,3805295,173320275.0,165888,478892369.64,2485067,158202508.13,609485,86104,3872,83965,3549
202603,2104073,FEIRA NOVA DO MARANHÃO,21,MARANHÃO,NE,NORDESTE,20862801.26,105397,2877317.0,3681,19130945.12,61906,2872154.96,12163,4246,90,4053,85
202505,5106455,PLANALTO DA SERRA,51,MATO GROSSO,CO,CENTRO-OESTE,14173482.33,65975,5413847.37,6850,13371488.42,37283,6479883.06,19989,1998,182,1937,171
202601,3115508,CAXAMBU,31,MINAS GERAIS,SE,SUDESTE,78280980.1,369512,31908525.77,28281,77743582.2,213378,27592694.01,83584,13786,1209,13715,1152
202509,4200507,ÁGUAS DE CHAPECÓ,42,SANTA CATARINA,SU,SUL,19630028.68,72291,11608416.46,6085,19104559.62,35436,12802195.07,11669,2953,247,2854,250
202507,1302603,MANAUS,13,AMAZONAS,NO,NORTE,12620157026.88,101300994,13873120939.08,5735002,12392474598.64,68519174,14627298964.8,20304040,1655571,93166,1637427,88112
202603,3549003,SÃO FRANCISCO,35,SÃO PAULO,SE,SUDESTE,8488079.57,29061,1059115.99,1437,12337647.77,13526,982996.61,4232,1547,91,1423,79
202502,4111803,JACAREZINHO,41,PARANÁ,SU,SUL,123978973.7,702607,87461430.81,61150,123498952.66,397873,74580040.68,169944,24653,1884,24163,1763
202512,2803906,MALHADOR,28,SERGIPE,NE,NORDESTE,49475847.34,304532,4174224.13,4050,45713676.85,251818,4847004.99,28440,7182,144,7050,133
202503,3551702,SERTÃOZINHO,35,SÃO PAULO,SE,SUDESTE,605446054.46,3041253,1529940994.65,334469,629315326.4,1700499,1109453680.48,1190301,87208,8956,85815,8375
202511,4316428,SAGRADA FAMÍLIA,43,RIO GRANDE DO SUL,SU,SUL,6168754.98,29697,2889369.28,2247,5905794.98,16177,2714014.07,6140,1276,112,1189,112
202511,4202073,BALNEÁRIO GAIVOTA,42,SANTA CATARINA,SU,SUL,54599279.94,282964,32915165.35,36628,56061094.39,152305,29518094.38,92266,8950,1101,8745,1081
202511,2110302,SANTO ANTÔNIO DOS LOPES,21,MARANHÃO,NE,NORDESTE,52020575.0,384545,8316582.85,14914,46101723.19,240142,28109633.88,59141,9332,246,8675,235
202505,2502706,BORBOREMA,25,PARAÍBA,NE,NORDESTE,10422275.65,86192,1793582.18,2619,9910945.06,52763,1496174.38,9749,2400,78,2405,66
202502,4316501,SALVADOR DO SUL,43,RIO GRANDE DO SUL,SU,SUL,20119169.65,69355,78499075.4,6039,17607233.34,32843,49402775.82,23793,4176,467,3612,436
202504,2800407,ARAUÁ,28,SERGIPE,NE,NORDESTE,28765125.92,239727,4654913.65,3804,28137351.52,136733,4408597.37,15189,6302,135,6201,124
202503,3138351,LEME DO PRADO,31,MINAS GERAIS,SE,SUDESTE,11839102.99,81830,3234635.4,2964,11200876.26,41188,3435211.55,14063,2765,149,2652,132
202501,4102752,BELA VISTA DA CAROBA,41,PARANÁ,SU,SUL,6908223.45,30279,2775972.08,2199,5845370.88,13264,1886947.25,5243,1516,102,1388,101
202603,3553401,TANABI,35,SÃO PAULO,SE,SUDESTE,64446009.08,296766,55911886.83,28533,65459870.55,165357,59744079.04,75734,15264,1313,14463,1250
202602,3304904,SÃO GONÇALO,33,RIO DE JANEIRO,SE,SUDESTE,3303910465.35,24075408,1291935439.1,1069209,3229953174.05,14399161,1242052578.76,3200693,631038,34225,620237,32463
202603,1707702,FILADÉLFIA,17,TOCANTINS,NO,NORTE,14896089.89,106437,11621954.62,3848,13447654.95,56763,7777942.02,9747,4003,132,3900,119
202602,5105200,JUSCIMEIRA,51,MATO GROSSO,CO,CENTRO-OESTE,42294001.42,202240,14079251.13,13973,43207497.51,113409,20871192.69,44814,6490,453,6290,439
202505,3144409,NATÉRCIA,31,MINAS GERAIS,SE,SUDESTE,12913692.48,40203,5642886.01,3142,9609140.63,24918,14899720.21,8201,2207,143,2028,139
202503,3528007,MACATUBA,35,SÃO PAULO,SE,SUDESTE,61759197.39,360390,24637347.95,23365,56939008.79,185580,29288795.35,67231,10808,691,10548,661
202504,3114600,CARRANCAS,31,MINAS GERAIS,SE,SUDESTE,13078377.16,52256,4624945.55,3838,12712890.03,28287,7570869.66,9749,2189,180,2079,176
202508,2926905,RIO DO PIRES,29,BAHIA,NE,NORDESTE,25674759.05,123513,6936660.68,5760,24750105.24,77706,5716336.95,23754,4821,224,4414,203
202510,5003702,DOURADOS,50,MATO GROSSO DO SUL,CO,CENTRO-OESTE,1482242313.91,6462205,1843806903.57,688641,1547233688.12,3616886,1692076466.3,1838238,166294,17157,163116,16097
202510,4314308,PEJUÇARA,43,RIO GRANDE DO SUL,SU,SUL,20585785.38,55914,6180971.6,3238,18115387.9,29005,6278300.43,9536,2317,182,2094,185
202502,5104104,GUARANTÃ DO NORTE,51,MATO GROSSO,CO,CENTRO-OESTE,202779625.48,590664,193453182.14,62293,225801161.42,329770,113580979.38,189474,20755,2189,20232,2029
202512,3203353,MARILÂNDIA,32,ESPÍRITO SANTO,SE,SUDESTE,72707694.24,273906,31004433.1,13466,70437504.92,142541,28029232.58,59358,7173,606,6838,596
202503,3154309,RESPLENDOR,31,MINAS GERAIS,SE,SUDESTE,54688857.63,256194,14154948.3,12949,55351550.61,146401,14081655.51,45544,9390,614,9220,587
202504,4102406,BANDEIRANTES,41,PARANÁ,SU,SUL,115545756.32,600018,70365757.83,57135,116853358.98,334627,80150249.55,139461,18991,1753,18776,1680
202602,2514404,SÃO JOSÉ DE ESPINHARAS,25,PARAÍBA,NE,NORDESTE,9949988.53,82860,1166113.51,1352,8936968.07,47076,1777261.58,5134,2293,45,2249,44
202502,3535903,PARANAPUÃ,35,SÃO PAULO,SE,SUDESTE,17762016.28,70218,5264390.5,3582,17573066.71,38101,6516787.39,11466,2239,148,2156,132
202506,3101201,AIURUOCA,31,MINAS GERAIS,SE,SUDESTE,13636387.89,60700,7175469.83,5146,13812743.05,32771,7904214.79,19184,2982,305,2892,290
202511,3204401,RIO NOVO DO SUL,32,ESPÍRITO SANTO,SE,SUDESTE,44815580.31,227971,20284869.15,13459,44256777.23,129208,20594949.75,52525,6773,478,6637,466
202510,3531704,MONTEIRO LOBATO,35,SÃO PAULO,SE,SUDESTE,16170948.06,75498,5858034.0,6908,16240314.45,42216,6174306.35,16171,2595,208,2564,198
202601,3124500,ESTIVA,31,MINAS GERAIS,SE,SUDESTE,41587896.97,167617,61753223.9,17746,42936024.77,92221,100612661.01,64279,6188,539,5879,517
202603,2111789,SERRANO DO MARANHÃO,21,MARANHÃO,NE,NORDESTE,9822391.36,111123,1007157.87,1298,8667650.44,65232,701480.68,7460,4363,41,4160,34
202509,2500775,APARECIDA,25,PARAÍBA,NE,NORDESTE,22710097.92,149495,15314805.19,3949,22418190.28,99337,10661350.37,23276,4180,152,4108,134
202502,2614402,SOLIDÃO,26,PERNAMBUCO,NE,NORDESTE,11242417.17,75080,2380168.88,1196,9805502.82,48370,3238280.1,4790,2658,54,2652,43
202601,4207759,IRACEMINHA,42,SANTA CATARINA,SU,SUL,11225184.34,43130,6521699.64,4070,12071159.05,20739,7070447.76,8554,2108,234,1945,235
202508,4201307,ARAQUARI,42,SANTA CATARINA,SU,SUL,173178631.53,1063972,495136792.35,159135,176999935.77,558643,518402743.25,273007,27880,4152,27578,4024
202510,4111001,ITAMBARACÁ,41,PARANÁ,SU,SUL,22451891.7,123349,7639848.57,6424,22740449.81,63085,7432390.26,21254,3600,211,3421,197
202511,2908101,COCOS,29,BAHIA,NE,NORDESTE,53645918.57,330691,15576373.02,17721,52193712.21,184181,17766378.87,61623,9994,390,9526,378
202508,2314003,VÁRZEA ALEGRE,23,CEARÁ,NE,NORDESTE,108504640.56,798941,26261258.88,32068,102891648.47,550738,26759554.17,139184,20633,849,20302,786
202505,4302659,BROCHIER,43,RIO GRANDE DO SUL,SU,SUL,10211357.64,48420,10654389.97,5388,10644385.33,24655,11382173.81,15243,2389,295,2209,275
202603,2932101,UBAÍRA,29,BAHIA,NE,NORDESTE,34608533.66,206192,22546572.27,10003,31675324.9,131339,19357797.71,27448,10209,377,9621,341
202601,4122701,SABÁUDIA,41,PARANÁ,SU,SUL,36818713.31,177012,54276735.04,22964,32739589.28,87602,56655348.4,47129,5485,707,5290,689
202506,3129509,IBIÁ,31,MINAS GERAIS,SE,SUDESTE,105061952.27,389778,61135561.83,26005,117340087.32,223661,58029598.46,72812,13048,936,12887,909
202506,2202729,COCAL DOS ALVES,22,PIAUÍ,NE,NORDESTE,13046157.88,106745,2289093.75,1944,11896283.55,66762,2464399.76,9374,2961,89,2904,84
202602,2302701,CAMPOS SALES,23,CEARÁ,NE,NORDESTE,73092032.51,545852,11980801.91,17405,69368540.72,346839,12895298.8,82511,15455,504,14969,462
202505,3107109,BOA ESPERANÇA,31,MINAS GERAIS,SE,SUDESTE,195854176.69,796857,265202312.94,73967,188904691.84,457982,277991633.3,180356,24186,2170,24384,2040
202601,2706422,PARICONHA,27,ALAGOAS,NE,NORDESTE,25079899.85,193650,1603104.12,2960,21781823.24,112248,1376655.61,11162,5487,88,5371,82
202503,1508159,URUARÁ,15,PARÁ,NO,NORTE,170351394.79,885824,70512053.81,44612,163357886.87,498343,66672774.64,202546,24274,852,23546,850
202601,1720853,SUCUPIRA,17,TOCANTINS,NO,NORTE,8343629.31,38573,2558475.59,1559,7363905.4,20837,1236615.12,3497,1092,47,1054,34
202503,4205100,DONA EMMA,42,SANTA CATARINA,SU,SUL,9716174.69,39187,14882784.73,6004,9737177.31,18581,18287668.16,10326,2021,238,1920,232
202511,3505203,BARIRI,35,SÃO PAULO,SE,SUDESTE,129468023.23,606384,184066342.45,54040,129369015.09,341844,173479932.38,134017,19382,1734,18829,1671
202601,4117404,OURIZONA,41,PARANÁ,SU,SUL,14833258.73,71271,5981000.24,3519,13152352.6,32592,5255433.31,14981,2164,141,2002,122
202502,2200400,ALTOS,22,PIAUÍ,NE,NORDESTE,108637949.68,860597,38213578.95,38634,102808758.9,560985,32751108.43,125924,25002,975,25129,939
202510,5212600,MAIRIPOTABA,52,GOIÁS,CO,CENTRO-OESTE,11842109.36,45127,4444051.22,4183,12615051.07,26009,3328838.76,12971,1428,80,1398,84
202511,3118403,CONSELHEIRO PENA,31,MINAS GERAIS,SE,SUDESTE,93169530.56,398021,23496443.13,19277,90614489.03,213074,21364335.39,67102,13259,842,13086,809
202508,3203007,IÚNA,32,ESPÍRITO SANTO,SE,SUDESTE,123744101.48,522890,64747401.7,31762,111959679.71,277139,52902951.66,146426,16030,1218,15680,1126
202512,3303203,NILÓPOLIS,33,RIO DE JANEIRO,SE,SUDESTE,837629785.25,6043715,318100987.17,260060,810229471.36,3689407,215812911.86,789528,112612,5649,111680,5486
202506,3140308,MARLIÉRIA,31,MINAS GERAIS,SE,SUDESTE,11320448.76,70479,2198936.52,2857,9994555.15,39752,2289052.92,10793,2302,128,2297,121
202509,4304507,CANGUÇU,43,RIO GRANDE DO SUL,SU,SUL,119783034.62,556573,58108753.04,42354,110401106.13,275021,64993250.62,139728,24262,1743,22139,1701
202511,2922409,MUTUÍPE,29,BAHIA,NE,NORDESTE,75848263.31,393884,25854915.68,14923,71086849.54,265105,19374993.56,51258,11841,483,11363,442
202501,3205010,SOORETAMA,32,ESPÍRITO SANTO,SE,SUDESTE,92589873.12,620715,54966138.68,26491,87252853.14,336206,57236380.35,93574,16208,957,16014,930
202511,4203006,CAÇADOR,42,SANTA CATARINA,SU,SUL,330812299.24,1740186,998318427.13,137028,326545968.98,871090,855527391.66,401510,50379,4504,49255,4301
202512,1304062,TABATINGA,13,AMAZONAS,NO,NORTE,176070317.07,937543,86824524.61,32236,174349110.28,602201,75540968.8,95216,24596,817,24794,801
202503,3304201,RESENDE,33,RIO DE JANEIRO,SE,SUDESTE,505415364.8,2976393,346868682.77,228300,492035573.87,1783826,331083176.21,617184,90142,6910,88622,6533
202510,5106505,POCONÉ,51,MATO GROSSO,CO,CENTRO-OESTE,174477406.83,968649,99471660.84,209685,179861001.42,505627,122619994.77,322719,20098,1210,19955,1140
202505,3142809,MONTE ALEGRE DE MINAS,31,MINAS GERAIS,SE,SUDESTE,76766250.93,358377,43463756.37,32409,77772182.61,205646,42703233.77,89802,10565,874,10749,829
202603,3521002,IPERÓ,35,SÃO PAULO,SE,SUDESTE,66005187.05,438599,51481718.02,30849,65697532.13,235971,46480564.52,76792,18823,1437,18319,1354
202601,5221080,TERESINA DE GOIÁS,52,GOIÁS,CO,CENTRO-OESTE,11450340.05,99484,2558741.21,3225,9907579.89,52106,2915124.3,16872,1889,102,1850,92
202507,1101005,GOVERNADOR JORGE TEIXEIRA,11,RONDÔNIA,NO,NORTE,55566394.4,141688,4994583.68,6304,54597640.34,77483,4334259.85,17449,5138,149,4907,153
202602,3100906,ÁGUAS FORMOSAS,31,MINAS GERAIS,SE,SUDESTE,59883228.65,356901,20766706.41,19028,58546202.27,190632,17724422.47,59170,10872,667,10772,637
202504,2507606,JUAREZ TÁVORA,25,PARAÍBA,NE,NORDESTE,19127185.77,158607,2682786.08,4135,17911409.42,96761,1988587.78,17809,4440,120,4283,105
202601,3203304,MANTENÓPOLIS,32,ESPÍRITO SANTO,SE,SUDESTE,61725661.89,242909,16724262.71,18358,60789926.89,121218,14897958.84,60372,7716,492,7574,469
202512,2203354,DIRCEU ARCOVERDE,22,PIAUÍ,NE,NORDESTE,21097516.16,133668,5531545.38,3970,18919902.38,78933,6017952.61,14784,3319,100,3281,85
202501,2609709,OROBÓ,26,PERNAMBUCO,NE,NORDESTE,46921758.27,276963,5985240.19,6865,44132333.01,215816,6038859.51,33830,10206,276,10077,262
202511,3104205,ARCOS,31,MINAS GERAIS,SE,SUDESTE,176215737.39,789465,175739803.46,98549,174941831.46,427556,180284132.69,268176,25478,3518,24839,3268
202503,2406700,LAJES,24,RIO GRANDE DO NORTE,NE,NORDESTE,26931179.11,214985,10882796.93,9664,24387993.04,145789,18035248.94,43115,6306,227,6040,210
202507,3515608,FERNANDO PRESTES,35,SÃO PAULO,SE,SUDESTE,21450780.21,89964,31492051.1,11611,20247910.18,47843,24782664.91,21879,3263,305,3066,295
202508,3535408,PANORAMA,35,SÃO PAULO,SE,SUDESTE,60181711.51,389314,32252826.39,30217,62209921.86,210281,34583245.07,71031,9148,746,9085,681
202505,5103254,COLNIZA,51,MATO GROSSO,CO,CENTRO-OESTE,133517374.19,468376,75406214.09,37685,152873774.77,250322,69592121.07,114562,15801,1063,15222,1010
202504,2304301,FARIAS BRITO,23,CEARÁ,NE,NORDESTE,44002851.62,344243,6236215.43,7719,40370211.54,226479,13413658.06,31395,10663,200,10229,184
202512,2211100,UNIÃO,22,PIAUÍ,NE,NORDESTE,112669252.79,1082094,28408465.05,42012,104564906.02,638604,27838648.05,155957,24226,794,24155,730
202504,2409803,PEDRO VELHO,24,RIO GRANDE DO NORTE,NE,NORDESTE,30772901.68,242682,7751950.93,5636,28432833.74,157931,6380054.2,25147,7488,179,7387,156
202503,3165800,SENADOR JOSÉ BENTO,31,MINAS GERAIS,SE,SUDESTE,3413125.51,13739,718250.53,973,3959623.35,8577,905853.36,1378,751,42,717,42
202510,2510600,OURO VELHO,25,PARAÍBA,NE,NORDESTE,10124971.31,62435,1421495.51,1482,9912189.63,37330,1301341.28,11257,1700,59,1678,48
202509,3127107,FRUTAL,31,MINAS GERAIS,SE,SUDESTE,356222797.36,1308195,624159925.69,135327,444572952.71,789370,478773942.94,374177,37138,3899,36841,3698
202501,4103206,BOM SUCESSO,41,PARANÁ,SU,SUL,16730863.73,101840,7608681.87,5745,16788887.07,51669,5414786.48,11872,3757,233,3635,201
202501,2307635,MADALENA,23,CEARÁ,NE,NORDESTE,36821178.41,293809,11226424.6,14532,32353738.51,187073,9570461.07,53616,9161,320,8825,279
202504,2308500,MOMBAÇA,23,CEARÁ,NE,NORDESTE,90254704.99,609196,24816278.06,20178,86976009.12,393391,27586846.1,88429,18854,551,18470,515
